Profile,VZA,VAA,SZA,SAA,fy4a_ch07_Radiance,fy4a_ch09_Radiance,fy4a_ch10_Radiance,fy4a_ch11_Radiance,fy4a_ch12_Radiance,fy4a_ch13_Radiance,fy4a_ch14_Radiance,fy4b_ch07_Radiance,fy4b_ch09_Radiance,fy4b_ch10_Radiance,fy4b_ch12_Radiance,fy4b_ch13_Radiance,fy4b_ch14_Radiance,fy4b_ch15_Radiance
P5,30.00,0.00,60.00,0.00,5.3259e-08,2.0100e-07,8.8544e-07,3.7849e-06,8.2658e-06,8.2534e-06,5.2346e-06,5.2946e-08,1.7655e-07,5.7674e-07,3.8424e-06,6.9154e-06,8.1689e-06,6.6753e-06
P5,0.00,180.00,0.00,0.00,5.9844e-08,2.1871e-07,9.7295e-07,3.9774e-06,8.5726e-06,8.5599e-06,5.5507e-06,5.9476e-08,1.9169e-07,6.3648e-07,4.0312e-06,7.1895e-06,8.4710e-06,7.0273e-06
P5,30.00,135.00,30.00,0.00,6.0424e-08,2.0180e-07,8.8613e-07,3.7855e-06,8.2662e-06,8.2538e-06,5.2349e-06,6.0023e-08,1.7734e-07,5.7742e-07,3.8431e-06,6.9159e-06,8.1693e-06,6.6756e-06
P5,30.00,90.00,60.00,0.00,5.3123e-08,2.0098e-07,8.8542e-07,3.7848e-06,8.2658e-06,8.2534e-06,5.2346e-06,5.2812e-08,1.7653e-07,5.7673e-07,3.8424e-06,6.9154e-06,8.1689e-06,6.6753e-06
P5,0.00,135.00,30.00,0.00,5.8134e-08,2.1856e-07,9.7280e-07,3.9773e-06,8.5725e-06,8.5598e-06,5.5507e-06,5.7793e-08,1.9154e-07,6.3634e-07,4.0310e-06,7.1894e-06,8.4709e-06,7.0272e-06
P5,0.00,135.00,0.00,0.00,5.9844e-08,2.1871e-07,9.7295e-07,3.9774e-06,8.5726e-06,8.5599e-06,5.5507e-06,5.9476e-08,1.9169e-07,6.3648e-07,4.0312e-06,7.1895e-06,8.4710e-06,7.0273e-06
P5,30.00,90.00,30.00,0.00,6.0452e-08,2.0180e-07,8.8613e-07,3.7855e-06,8.2662e-06,8.2538e-06,5.2349e-06,6.0050e-08,1.7734e-07,5.7742e-07,3.8431e-06,6.9159e-06,8.1693e-06,6.6756e-06
P5,0.00,0.00,60.00,0.00,5.1391e-08,2.1782e-07,9.7215e-07,3.9767e-06,8.5721e-06,8.5594e-06,5.5505e-06,5.1139e-08,1.9080e-07,6.3571e-07,4.0304e-06,7.1889e-06,8.4705e-06,7.0270e-06
P5,0.00,0.00,30.00,0.00,5.8134e-08,2.1856e-07,9.7280e-07,3.9773e-06,8.5725e-06,8.5598e-06,5.5507e-06,5.7793e-08,1.9154e-07,6.3634e-07,4.0310e-06,7.1894e-06,8.4709e-06,7.0272e-06
P5,30.00,90.00,0.00,0.00,6.2294e-08,2.0197e-07,8.8629e-07,3.7857e-06,8.2663e-06,8.2539e-06,5.2349e-06,6.1864e-08,1.7751e-07,5.7757e-07,3.8433e-06,6.9160e-06,8.1694e-06,6.6756e-06
P5,60.00,45.00,30.00,0.00,7.0615e-08,1.5421e-07,5.9743e-07,2.9184e-06,6.8140e-06,6.8030e-06,4.1363e-06,6.9964e-08,1.3805e-07,3.9980e-07,2.9818e-06,5.6218e-06,6.7356e-06,5.2836e-06
P5,0.00,45.00,0.00,0.00,5.9844e-08,2.1871e-07,9.7295e-07,3.9774e-06,8.5726e-06,8.5599e-06,5.5507e-06,5.9476e-08,1.9169e-07,6.3648e-07,4.0312e-06,7.1895e-06,8.4710e-06,7.0273e-06
P5,60.00,0.00,30.00,0.00,7.0657e-08,1.5421e-07,5.9744e-07,2.9184e-06,6.8140e-06,6.8031e-06,4.1363e-06,7.0005e-08,1.3806e-07,3.9981e-07,2.9818e-06,5.6218e-06,6.7356e-06,5.2836e-06
P5,60.00,45.00,0.00,0.00,7.2854e-08,1.5443e-07,5.9763e-07,2.9186e-06,6.8142e-06,6.8032e-06,4.1364e-06,7.2174e-08,1.3828e-07,3.9999e-07,2.9820e-06,5.6220e-06,6.7357e-06,5.2837e-06
P6,30.00,0.00,30.00,0.00,6.1915e-08,3.4158e-07,1.1466e-06,4.2714e-06,8.7988e-06,8.7871e-06,7.2532e-06,6.1966e-08,3.0979e-07,8.4453e-07,4.2927e-06,7.5178e-06,8.7067e-06,8.0823e-06
P6,30.00,90.00,60.00,0.00,5.4227e-08,3.4095e-07,1.1457e-06,4.2705e-06,8.7983e-06,8.7866e-06,7.2529e-06,5.4284e-08,3.0918e-07,8.4377e-07,4.2918e-06,7.5173e-06,8.7063e-06,8.0819e-06
P6,30.00,90.00,30.00,0.00,6.1873e-08,3.4157e-07,1.1466e-06,4.2714e-06,8.7988e-06,8.7871e-06,7.2532e-06,6.1924e-08,3.0979e-07,8.4453e-07,4.2927e-06,7.5178e-06,8.7067e-06,8.0823e-06
P6,0.00,0.00,60.00,0.00,5.2591e-08,3.6511e-07,1.2172e-06,4.4371e-06,9.1018e-06,9.0896e-06,7.5736e-06,5.2676e-08,3.3138e-07,8.9981e-07,4.4553e-06,7.7677e-06,9.0039e-06,8.4179e-06
P6,30.00,45.00,60.00,0.00,5.4332e-08,3.4096e-07,1.1457e-06,4.2705e-06,8.7984e-06,8.7866e-06,7.2529e-06,5.4390e-08,3.0919e-07,8.4378e-07,4.2918e-06,7.5173e-06,8.7063e-06,8.0819e-06
P6,0.00,0.00,0.00,0.00,6.1357e-08,3.6585e-07,1.2182e-06,4.4381e-06,9.1023e-06,9.0900e-06,7.5739e-06,6.1435e-08,3.3210e-07,9.0069e-07,4.4564e-06,7.7683e-06,9.0044e-06,8.4183e-06
P6,0.00,135.00,0.00,0.00,6.1357e-08,3.6585e-07,1.2182e-06,4.4381e-06,9.1023e-06,9.0900e-06,7.5739e-06,6.1435e-08,3.3210e-07,9.0069e-07,4.4564e-06,7.7683e-06,9.0044e-06,8.4183e-06
P6,60.00,45.00,60.00,0.00,6.1467e-08,2.6388e-07,8.8722e-07,3.4856e-06,7.3761e-06,7.3662e-06,6.0591e-06,6.1396e-08,2.3946e-07,6.5131e-07,3.5122e-06,6.2915e-06,7.3000e-06,6.7381e-06
P6,0.00,135.00,30.00,0.00,5.9672e-08,3.6571e-07,1.2180e-06,4.4379e-06,9.1022e-06,9.0900e-06,7.5739e-06,5.9751e-08,3.3195e-07,9.0052e-07,4.4562e-06,7.7682e-06,9.0043e-06,8.4182e-06
P6,30.00,0.00,0.00,0.00,6.3681e-08,3.4173e-07,1.1468e-06,4.2716e-06,8.7989e-06,8.7871e-06,7.2532e-06,6.3730e-08,3.0994e-07,8.4470e-07,4.2929e-06,7.5180e-06,8.7068e-06,8.0824e-06
P6,60.00,180.00,60.00,0.00,6.0487e-08,2.6380e-07,8.8709e-07,3.4855e-06,7.3760e-06,7.3661e-06,6.0590e-06,6.0417e-08,2.3938e-07,6.5118e-07,3.5121e-06,6.2914e-06,7.2999e-06,6.7381e-06
P6,60.00,90.00,30.00,0.00,7.0554e-08,2.6453e-07,8.8827e-07,3.4868e-06,7.3767e-06,7.3668e-06,6.0595e-06,7.0471e-08,2.4008e-07,6.5218e-07,3.5134e-06,6.2922e-06,7.3006e-06,6.7386e-06
P6,30.00,45.00,0.00,0.00,6.3681e-08,3.4173e-07,1.1468e-06,4.2716e-06,8.7989e-06,8.7871e-06,7.2532e-06,6.3730e-08,3.0994e-07,8.4470e-07,4.2929e-06,7.5180e-06,8.7068e-06,8.0824e-06
P6,30.00,90.00,0.00,0.00,6.3681e-08,3.4173e-07,1.1468e-06,4.2716e-06,8.7989e-06,8.7871e-06,7.2532e-06,6.3730e-08,3.0994e-07,8.4470e-07,4.2929e-06,7.5180e-06,8.7068e-06,8.0824e-06
P6,60.00,0.00,0.00,0.00,7.2736e-08,2.6469e-07,8.8852e-07,3.4871e-06,7.3768e-06,7.3669e-06,6.0596e-06,7.2651e-08,2.4023e-07,6.5238e-07,3.5137e-06,6.2924e-06,7.3007e-06,6.7387e-06
P6,0.00,180.00,0.00,0.00,6.1357e-08,3.6585e-07,1.2182e-06,4.4381e-06,9.1023e-06,9.0900e-06,7.5739e-06,6.1435e-08,3.3210e-07,9.0069e-07,4.4564e-06,7.7683e-06,9.0044e-06,8.4183e-06
P6,0.00,45.00,30.00,0.00,5.9672e-08,3.6571e-07,1.2180e-06,4.4379e-06,9.1022e-06,9.0900e-06,7.5739e-06,5.9751e-08,3.3195e-07,9.0052e-07,4.4562e-06,7.7682e-06,9.0043e-06,8.4182e-06
P6,30.00,0.00,60.00,0.00,5.4376e-08,3.4096e-07,1.1458e-06,4.2705e-06,8.7984e-06,8.7866e-06,7.2529e-06,5.4433e-08,3.0920e-07,8.4378e-07,4.2918e-06,7.5173e-06,8.7063e-06,8.0819e-06
P6,60.00,45.00,30.00,0.00,7.0663e-08,2.6454e-07,8.8829e-07,3.4868e-06,7.3767e-06,7.3668e-06,6.0595e-06,7.0579e-08,2.4009e-07,6.5219e-07,3.5134e-06,6.2922e-06,7.3006e-06,6.7386e-06
P6,0.00,90.00,60.00,0.00,5.2591e-08,3.6511e-07,1.2172e-06,4.4371e-06,9.1018e-06,9.0896e-06,7.5736e-06,5.2676e-08,3.3138e-07,8.9981e-07,4.4553e-06,7.7677e-06,9.0039e-06,8.4179e-06
P6,0.00,180.00,60.00,0.00,5.2591e-08,3.6511e-07,1.2172e-06,4.4371e-06,9.1018e-06,9.0896e-06,7.5736e-06,5.2676e-08,3.3138e-07,8.9981e-07,4.4553e-06,7.7677e-06,9.0039e-06,8.4179e-06
P6,0.00,90.00,0.00,0.00,6.1357e-08,3.6585e-07,1.2182e-06,4.4381e-06,9.1023e-06,9.0900e-06,7.5739e-06,6.1435e-08,3.3210e-07,9.0069e-07,4.4564e-06,7.7683e-06,9.0044e-06,8.4183e-06
P6,0.00,135.00,60.00,0.00,5.2591e-08,3.6511e-07,1.2172e-06,4.4371e-06,9.1018e-06,9.0896e-06,7.5736e-06,5.2676e-08,3.3138e-07,8.9981e-07,4.4553e-06,7.7677e-06,9.0039e-06,8.4179e-06
P6,60.00,135.00,30.00,0.00,7.0445e-08,2.6452e-07,8.8826e-07,3.4868e-06,7.3767e-06,7.3667e-06,6.0595e-06,7.0362e-08,2.4007e-07,6.5216e-07,3.5134e-06,6.2922e-06,7.3006e-06,6.7386e-06
P6,0.00,45.00,0.00,0.00,6.1357e-08,3.6585e-07,1.2182e-06,4.4381e-06,9.1023e-06,9.0900e-06,7.5739e-06,6.1435e-08,3.3210e-07,9.0069e-07,4.4564e-06,7.7683e-06,9.0044e-06,8.4183e-06
P6,0.00,90.00,30.00,0.00,5.9672e-08,3.6571e-07,1.2180e-06,4.4379e-06,9.1022e-06,9.0900e-06,7.5739e-06,5.9751e-08,3.3195e-07,9.0052e-07,4.4562e-06,7.7682e-06,9.0043e-06,8.4182e-06
P6,60.00,90.00,60.00,0.00,6.1071e-08,2.6385e-07,8.8717e-07,3.4856e-06,7.3761e-06,7.3661e-06,6.0591e-06,6.1000e-08,2.3943e-07,6.5126e-07,3.5122e-06,6.2915e-06,7.2999e-06,6.7381e-06
P6,60.00,0.00,60.00,0.00,6.1627e-08,2.6390e-07,8.8725e-07,3.4857e-06,7.3761e-06,7.3662e-06,6.0591e-06,6.1556e-08,2.3948e-07,6.5133e-07,3.5122e-06,6.2915e-06,7.3000e-06,6.7382e-06
P6,60.00,135.00,60.00,0.00,6.0661e-08,2.6381e-07,8.8711e-07,3.4855e-06,7.3760e-06,7.3661e-06,6.0590e-06,6.0591e-08,2.3939e-07,6.5120e-07,3.5121e-06,6.2914e-06,7.2999e-06,6.7381e-06
P6,60.00,90.00,0.00,0.00,7.2736e-08,2.6469e-07,8.8852e-07,3.4871e-06,7.3768e-06,7.3669e-06,6.0596e-06,7.2651e-08,2.4023e-07,6.5238e-07,3.5137e-06,6.2924e-06,7.3007e-06,6.7387e-06
P6,60.00,180.00,30.00,0.00,7.0400e-08,2.6452e-07,8.8825e-07,3.4868e-06,7.3767e-06,7.3667e-06,6.0595e-06,7.0317e-08,2.4006e-07,6.5216e-07,3.5134e-06,6.2922e-06,7.3006e-06,6.7386e-06
P6,30.00,45.00,30.00,0.00,6.1903e-08,3.4158e-07,1.1466e-06,4.2714e-06,8.7988e-06,8.7871e-06,7.2532e-06,6.1954e-08,3.0979e-07,8.4453e-07,4.2927e-06,7.5178e-06,8.7067e-06,8.0823e-06
P6,0.00,180.00,30.00,0.00,5.9672e-08,3.6571e-07,1.2180e-06,4.4379e-06,9.1022e-06,9.0900e-06,7.5739e-06,5.9751e-08,3.3195e-07,9.0052e-07,4.4562e-06,7.7682e-06,9.0043e-06,8.4182e-06
P6,0.00,0.00,30.00,0.00,5.9672e-08,3.6571e-07,1.2180e-06,4.4379e-06,9.1022e-06,9.0900e-06,7.5739e-06,5.9751e-08,3.3195e-07,9.0052e-07,4.4562e-06,7.7682e-06,9.0043e-06,8.4182e-06
P6,30.00,180.00,0.00,0.00,6.3681e-08,3.4173e-07,1.1468e-06,4.2716e-06,8.7989e-06,8.7871e-06,7.2532e-06,6.3730e-08,3.0994e-07,8.4470e-07,4.2929e-06,7.5180e-06,8.7068e-06,8.0824e-06
P6,60.00,0.00,30.00,0.00,7.0707e-08,2.6455e-07,8.8830e-07,3.4868e-06,7.3767e-06,7.3668e-06,6.0595e-06,7.0624e-08,2.4009e-07,6.5220e-07,3.5134e-06,6.2922e-06,7.3006e-06,6.7386e-06
P6,60.00,180.00,0.00,0.00,7.2736e-08,2.6469e-07,8.8852e-07,3.4871e-06,7.3768e-06,7.3669e-06,6.0596e-06,7.2651e-08,2.4023e-07,6.5238e-07,3.5137e-06,6.2924e-06,7.3007e-06,6.7387e-06
P6,0.00,45.00,60.00,0.00,5.2591e-08,3.6511e-07,1.2172e-06,4.4371e-06,9.1018e-06,9.0896e-06,7.5736e-06,5.2676e-08,3.3138e-07,8.9981e-07,4.4553e-06,7.7677e-06,9.0039e-06,8.4179e-06
P6,30.00,135.00,60.00,0.00,5.4121e-08,3.4094e-07,1.1457e-06,4.2705e-06,8.7983e-06,8.7866e-06,7.2528e-06,5.4178e-08,3.0917e-07,8.4375e-07,4.2918e-06,7.5173e-06,8.7063e-06,8.0819e-06
P6,30.00,135.00,0.00,0.00,6.3681e-08,3.4173e-07,1.1468e-06,4.2716e-06,8.7989e-06,8.7871e-06,7.2532e-06,6.3730e-08,3.0994e-07,8.4470e-07,4.2929e-06,7.5180e-06,8.7068e-06,8.0824e-06
P6,60.00,135.00,0.00,0.00,7.2736e-08,2.6469e-07,8.8852e-07,3.4871e-06,7.3768e-06,7.3669e-06,6.0596e-06,7.2651e-08,2.4023e-07,6.5238e-07,3.5137e-06,6.2924e-06,7.3007e-06,6.7387e-06
P6,30.00,135.00,30.00,0.00,6.1843e-08,3.4157e-07,1.1466e-06,4.2714e-06,8.7988e-06,8.7871e-06,7.2532e-06,6.1894e-08,3.0978e-07,8.4452e-07,4.2927e-06,7.5178e-06,8.7067e-06,8.0823e-06
P6,30.00,180.00,30.00,0.00,6.1831e-08,3.4157e-07,1.1466e-06,4.2714e-06,8.7988e-06,8.7871e-06,7.2532e-06,6.1882e-08,3.0978e-07,8.4452e-07,4.2927e-06,7.5178e-06,8.7067e-06,8.0823e-06
P6,60.00,45.00,0.00,0.00,7.2736e-08,2.6469e-07,8.8852e-07,3.4871e-06,7.3768e-06,7.3669e-06,6.0596e-06,7.2651e-08,2.4023e-07,6.5238e-07,3.5137e-06,6.2924e-06,7.3007e-06,6.7387e-06
P6,30.00,180.00,60.00,0.00,5.4076e-08,3.4093e-07,1.1457e-06,4.2705e-06,8.7983e-06,8.7866e-06,7.2528e-06,5.4134e-08,3.0917e-07,8.4375e-07,4.2918e-06,7.5173e-06,8.7063e-06,8.0819e-06
P7,60.00,90.00,30.00,0.00,6.9626e-08,2.6109e-07,6.6898e-07,2.8247e-06,6.3376e-06,6.3288e-06,5.4588e-06,6.9428e-08,2.4422e-07,5.3556e-07,2.8502e-06,5.3925e-06,6.2799e-06,5.8554e-06
P7,30.00,0.00,30.00,0.00,6.0565e-08,3.0274e-07,8.0313e-07,3.6098e-06,7.7429e-06,7.7329e-06,6.3052e-06,6.0517e-08,2.8200e-07,6.3504e-07,3.6419e-06,6.6541e-06,7.6766e-06,6.9693e-06
P7,0.00,135.00,0.00,0.00,6.0354e-08,3.1492e-07,8.3905e-07,3.7939e-06,8.0643e-06,8.0539e-06,6.5514e-06,6.0321e-08,2.9317e-07,6.6190e-07,3.8256e-06,6.9363e-06,7.9943e-06,7.2647e-06
P7,60.00,135.00,30.00,0.00,6.9509e-08,2.6107e-07,6.6896e-07,2.8247e-06,6.3376e-06,6.3288e-06,5.4588e-06,6.9312e-08,2.4420e-07,5.3555e-07,2.8502e-06,5.3925e-06,6.2799e-06,5.8554e-06
P7,60.00,0.00,30.00,0.00,6.9789e-08,2.6111e-07,6.6900e-07,2.8247e-06,6.3376e-06,6.3288e-06,5.4588e-06,6.9590e-08,2.4424e-07,5.3558e-07,2.8502e-06,5.3925e-06,6.2799e-06,5.8554e-06
P7,30.00,180.00,0.00,0.00,6.2697e-08,3.0295e-07,8.0331e-07,3.6100e-06,7.7430e-06,7.7330e-06,6.3052e-06,6.2631e-08,2.8221e-07,6.3522e-07,3.6422e-06,6.6542e-06,7.6767e-06,6.9693e-06
P7,30.00,0.00,60.00,0.00,5.1977e-08,3.0181e-07,8.0228e-07,3.6088e-06,7.7425e-06,7.7324e-06,6.3049e-06,5.1988e-08,2.8107e-07,6.3418e-07,3.6410e-06,6.6535e-06,7.6761e-06,6.9689e-06
P7,0.00,0.00,60.00,0.00,5.0240e-08,3.1386e-07,8.3810e-07,3.7928e-06,8.0638e-06,8.0534e-06,6.5511e-06,5.0285e-08,2.9211e-07,6.6094e-07,3.8245e-06,6.9356e-06,7.9938e-06,7.2644e-06
P7,60.00,45.00,30.00,0.00,6.9742e-08,2.6111e-07,6.6900e-07,2.8247e-06,6.3376e-06,6.3288e-06,5.4588e-06,6.9542e-08,2.4424e-07,5.3558e-07,2.8502e-06,5.3925e-06,6.2799e-06,5.8554e-06
P7,30.00,180.00,60.00,0.00,5.1662e-08,3.0176e-07,8.0224e-07,3.6088e-06,7.7425e-06,7.7324e-06,6.3049e-06,5.1673e-08,2.8102e-07,6.3414e-07,3.6409e-06,6.6535e-06,7.6761e-06,6.9689e-06
P7,30.00,45.00,60.00,0.00,5.1932e-08,3.0180e-07,8.0227e-07,3.6088e-06,7.7425e-06,7.7324e-06,6.3049e-06,5.1942e-08,2.8106e-07,6.3417e-07,3.6410e-06,6.6535e-06,7.6761e-06,6.9689e-06
P7,60.00,135.00,0.00,0.00,7.2242e-08,2.6136e-07,6.6923e-07,2.8250e-06,6.3377e-06,6.3289e-06,5.4589e-06,7.2027e-08,2.4449e-07,5.3582e-07,2.8505e-06,5.3927e-06,6.2801e-06,5.8555e-06
P7,60.00,0.00,60.00,0.00,5.9441e-08,2.5993e-07,6.6785e-07,2.8235e-06,6.3370e-06,6.3282e-06,5.4585e-06,5.9301e-08,2.4307e-07,5.3444e-07,2.8489e-06,5.3918e-06,6.2793e-06,5.8550e-06
P7,30.00,45.00,0.00,0.00,6.2697e-08,3.0295e-07,8.0331e-07,3.6100e-06,7.7430e-06,7.7330e-06,6.3052e-06,6.2631e-08,2.8221e-07,6.3522e-07,3.6422e-06,6.6542e-06,7.6767e-06,6.9693e-06
P7,60.00,45.00,60.00,0.00,5.9272e-08,2.5990e-07,6.6782e-07,2.8235e-06,6.3370e-06,6.3282e-06,5.4584e-06,5.9133e-08,2.4304e-07,5.3441e-07,2.8489e-06,5.3917e-06,6.2793e-06,5.8550e-06
P7,0.00,90.00,60.00,0.00,5.0240e-08,3.1386e-07,8.3810e-07,3.7928e-06,8.0638e-06,8.0534e-06,6.5511e-06,5.0285e-08,2.9211e-07,6.6094e-07,3.8245e-06,6.9356e-06,7.9938e-06,7.2644e-06
P7,60.00,0.00,0.00,0.00,7.2242e-08,2.6136e-07,6.6923e-07,2.8250e-06,6.3377e-06,6.3289e-06,5.4589e-06,7.2027e-08,2.4449e-07,5.3582e-07,2.8505e-06,5.3927e-06,6.2801e-06,5.8555e-06
P7,60.00,90.00,0.00,0.00,7.2242e-08,2.6136e-07,6.6923e-07,2.8250e-06,6.3377e-06,6.3289e-06,5.4589e-06,7.2027e-08,2.4449e-07,5.3582e-07,2.8505e-06,5.3927e-06,6.2801e-06,5.8555e-06
P7,30.00,180.00,30.00,0.00,6.0473e-08,3.0273e-07,8.0312e-07,3.6098e-06,7.7429e-06,7.7328e-06,6.3052e-06,6.0425e-08,2.8199e-07,6.3503e-07,3.6419e-06,6.6541e-06,7.6766e-06,6.9693e-06
P7,30.00,135.00,60.00,0.00,5.1708e-08,3.0177e-07,8.0224e-07,3.6088e-06,7.7425e-06,7.7324e-06,6.3049e-06,5.1720e-08,2.8103e-07,6.3414e-07,3.6409e-06,6.6535e-06,7.6761e-06,6.9689e-06
P7,30.00,45.00,30.00,0.00,6.0551e-08,3.0274e-07,8.0313e-07,3.6098e-06,7.7429e-06,7.7329e-06,6.3052e-06,6.0503e-08,2.8200e-07,6.3504e-07,3.6419e-06,6.6541e-06,7.6766e-06,6.9693e-06
P7,0.00,135.00,30.00,0.00,5.8314e-08,3.1473e-07,8.3888e-07,3.7937e-06,8.0642e-06,8.0538e-06,6.5514e-06,5.8301e-08,2.9298e-07,6.6173e-07,3.8254e-06,6.9362e-06,7.9942e-06,7.2647e-06
P7,30.00,0.00,0.00,0.00,6.2697e-08,3.0295e-07,8.0331e-07,3.6100e-06,7.7430e-06,7.7330e-06,6.3052e-06,6.2631e-08,2.8221e-07,6.3522e-07,3.6422e-06,6.6542e-06,7.6767e-06,6.9693e-06
P7,30.00,90.00,60.00,0.00,5.1820e-08,3.0178e-07,8.0226e-07,3.6088e-06,7.7425e-06,7.7324e-06,6.3049e-06,5.1831e-08,2.8105e-07,6.3416e-07,3.6409e-06,6.6535e-06,7.6761e-06,6.9689e-06
P7,0.00,45.00,60.00,0.00,5.0240e-08,3.1386e-07,8.3810e-07,3.7928e-06,8.0638e-06,8.0534e-06,6.5511e-06,5.0285e-08,2.9211e-07,6.6094e-07,3.8245e-06,6.9356e-06,7.9938e-06,7.2644e-06
P7,60.00,180.00,0.00,0.00,7.2242e-08,2.6136e-07,6.6923e-07,2.8250e-06,6.3377e-06,6.3289e-06,5.4589e-06,7.2027e-08,2.4449e-07,5.3582e-07,2.8505e-06,5.3927e-06,6.2801e-06,5.8555e-06
P7,0.00,0.00,0.00,0.00,6.0354e-08,3.1492e-07,8.3905e-07,3.7939e-06,8.0643e-06,8.0539e-06,6.5514e-06,6.0321e-08,2.9317e-07,6.6190e-07,3.8256e-06,6.9363e-06,7.9943e-06,7.2647e-06
P7,60.00,180.00,60.00,0.00,5.8240e-08,2.5973e-07,6.6767e-07,2.8233e-06,6.3369e-06,6.3281e-06,5.4584e-06,5.8105e-08,2.4287e-07,5.3426e-07,2.8488e-06,5.3916e-06,6.2793e-06,5.8549e-06
P7,0.00,180.00,30.00,0.00,5.8314e-08,3.1473e-07,8.3888e-07,3.7937e-06,8.0642e-06,8.0538e-06,6.5514e-06,5.8301e-08,2.9298e-07,6.6173e-07,3.8254e-06,6.9362e-06,7.9942e-06,7.2647e-06
P7,60.00,45.00,0.00,0.00,7.2242e-08,2.6136e-07,6.6923e-07,2.8250e-06,6.3377e-06,6.3289e-06,5.4589e-06,7.2027e-08,2.4449e-07,5.3582e-07,2.8505e-06,5.3927e-06,6.2801e-06,5.8555e-06
P7,30.00,90.00,30.00,0.00,6.0519e-08,3.0274e-07,8.0313e-07,3.6098e-06,7.7429e-06,7.7328e-06,6.3052e-06,6.0471e-08,2.8200e-07,6.3503e-07,3.6419e-06,6.6541e-06,7.6766e-06,6.9693e-06
P7,60.00,180.00,30.00,0.00,6.9461e-08,2.6106e-07,6.6896e-07,2.8247e-06,6.3376e-06,6.3288e-06,5.4588e-06,6.9263e-08,2.4419e-07,5.3554e-07,2.8502e-06,5.3925e-06,6.2799e-06,5.8554e-06
P7,60.00,135.00,60.00,0.00,5.8423e-08,2.5976e-07,6.6770e-07,2.8234e-06,6.3369e-06,6.3281e-06,5.4584e-06,5.8288e-08,2.4290e-07,5.3429e-07,2.8488e-06,5.3917e-06,6.2793e-06,5.8549e-06
P7,30.00,135.00,0.00,0.00,6.2697e-08,3.0295e-07,8.0331e-07,3.6100e-06,7.7430e-06,7.7330e-06,6.3052e-06,6.2631e-08,2.8221e-07,6.3522e-07,3.6422e-06,6.6542e-06,7.6767e-06,6.9693e-06
P7,0.00,180.00,60.00,0.00,5.0240e-08,3.1386e-07,8.3810e-07,3.7928e-06,8.0638e-06,8.0534e-06,6.5511e-06,5.0285e-08,2.9211e-07,6.6094e-07,3.8245e-06,6.9356e-06,7.9938e-06,7.2644e-06
P7,0.00,180.00,0.00,0.00,6.0354e-08,3.1492e-07,8.3905e-07,3.7939e-06,8.0643e-06,8.0539e-06,6.5514e-06,6.0321e-08,2.9317e-07,6.6190e-07,3.8256e-06,6.9363e-06,7.9943e-06,7.2647e-06
P7,0.00,135.00,60.00,0.00,5.0240e-08,3.1386e-07,8.3810e-07,3.7928e-06,8.0638e-06,8.0534e-06,6.5511e-06,5.0285e-08,2.9211e-07,6.6094e-07,3.8245e-06,6.9356e-06,7.9938e-06,7.2644e-06
P7,0.00,90.00,30.00,0.00,5.8314e-08,3.1473e-07,8.3888e-07,3.7937e-06,8.0642e-06,8.0538e-06,6.5514e-06,5.8301e-08,2.9298e-07,6.6173e-07,3.8254e-06,6.9362e-06,7.9942e-06,7.2647e-06
P7,0.00,90.00,0.00,0.00,6.0354e-08,3.1492e-07,8.3905e-07,3.7939e-06,8.0643e-06,8.0539e-06,6.5514e-06,6.0321e-08,2.9317e-07,6.6190e-07,3.8256e-06,6.9363e-06,7.9943e-06,7.2647e-06
P7,30.00,135.00,30.00,0.00,6.0486e-08,3.0273e-07,8.0312e-07,3.6098e-06,7.7429e-06,7.7328e-06,6.3052e-06,6.0439e-08,2.8199e-07,6.3503e-07,3.6419e-06,6.6541e-06,7.6766e-06,6.9693e-06
P7,0.00,45.00,30.00,0.00,5.8314e-08,3.1473e-07,8.3888e-07,3.7937e-06,8.0642e-06,8.0538e-06,6.5514e-06,5.8301e-08,2.9298e-07,6.6173e-07,3.8254e-06,6.9362e-06,7.9942e-06,7.2647e-06
P7,60.00,90.00,60.00,0.00,5.8855e-08,2.5983e-07,6.6776e-07,2.8234e-06,6.3370e-06,6.3282e-06,5.4584e-06,5.8718e-08,2.4297e-07,5.3435e-07,2.8489e-06,5.3917e-06,6.2793e-06,5.8550e-06
P7,0.00,0.00,30.00,0.00,5.8314e-08,3.1473e-07,8.3888e-07,3.7937e-06,8.0642e-06,8.0538e-06,6.5514e-06,5.8301e-08,2.9298e-07,6.6173e-07,3.8254e-06,6.9362e-06,7.9942e-06,7.2647e-06
P7,30.00,90.00,0.00,0.00,6.2697e-08,3.0295e-07,8.0331e-07,3.6100e-06,7.7430e-06,7.7330e-06,6.3052e-06,6.2631e-08,2.8221e-07,6.3522e-07,3.6422e-06,6.6542e-06,7.6767e-06,6.9693e-06
P7,0.00,45.00,0.00,0.00,6.0354e-08,3.1492e-07,8.3905e-07,3.7939e-06,8.0643e-06,8.0539e-06,6.5514e-06,6.0321e-08,2.9317e-07,6.6190e-07,3.8256e-06,6.9363e-06,7.9943e-06,7.2647e-06
P8,30.00,180.00,60.00,0.00,5.5023e-08,2.9668e-07,9.9015e-07,4.7416e-06,9.3734e-06,9.3631e-06,7.7244e-06,5.5154e-08,2.6895e-07,7.2124e-07,4.7759e-06,8.2480e-06,9.3031e-06,8.5649e-06
