Profile,VZA,VAA,SZA,SAA,fy4a_ch07_Radiance,fy4a_ch09_Radiance,fy4a_ch10_Radiance,fy4a_ch11_Radiance,fy4a_ch12_Radiance,fy4a_ch13_Radiance,fy4a_ch14_Radiance,fy4b_ch07_Radiance,fy4b_ch09_Radiance,fy4b_ch10_Radiance,fy4b_ch12_Radiance,fy4b_ch13_Radiance,fy4b_ch14_Radiance,fy4b_ch15_Radiance
P15,60.00,45.00,0.00,0.00,4.7475e-08,1.4124e-07,3.5334e-07,7.3807e-07,2.6213e-06,2.6146e-06,3.3635e-06,4.4993e-08,1.3225e-07,3.0760e-07,7.2554e-07,1.8787e-06,2.5456e-06,3.2760e-06
P15,30.00,0.00,60.00,0.00,4.0377e-08,1.5122e-07,3.4033e-07,7.5379e-07,2.6229e-06,2.6162e-06,3.4186e-06,3.8393e-08,1.4302e-07,3.0088e-07,7.4065e-07,1.8845e-06,2.5480e-06,3.2938e-06
P15,30.00,180.00,30.00,0.00,3.2478e-08,1.5118e-07,3.3998e-07,7.5273e-07,2.6228e-06,2.6161e-06,3.4186e-06,3.0685e-08,1.4300e-07,3.0071e-07,7.3952e-07,1.8843e-06,2.5479e-06,3.2937e-06
P15,60.00,0.00,0.00,0.00,4.7475e-08,1.4124e-07,3.5334e-07,7.3807e-07,2.6213e-06,2.6146e-06,3.3635e-06,4.4993e-08,1.3225e-07,3.0760e-07,7.2554e-07,1.8787e-06,2.5456e-06,3.2760e-06
P15,30.00,45.00,0.00,0.00,3.8457e-08,1.5122e-07,3.4017e-07,7.5310e-07,2.6228e-06,2.6161e-06,3.4186e-06,3.6353e-08,1.4303e-07,3.0084e-07,7.3991e-07,1.8844e-06,2.5479e-06,3.2938e-06
P15,0.00,45.00,60.00,0.00,2.3943e-08,1.5263e-07,3.3629e-07,7.5568e-07,2.6227e-06,2.6160e-06,3.4264e-06,2.2708e-08,1.4466e-07,2.9804e-07,7.4229e-07,1.8851e-06,2.5480e-06,3.2951e-06
P16,60.00,90.00,30.00,0.00,5.5158e-08,3.0508e-07,9.8216e-07,3.1292e-06,7.5106e-06,7.4982e-06,6.0746e-06,5.2912e-08,2.7885e-07,7.4656e-07,3.1531e-06,6.1499e-06,7.4019e-06,6.8899e-06
P16,60.00,45.00,60.00,0.00,8.0293e-08,3.0509e-07,9.8220e-07,3.1312e-06,7.5108e-06,7.4984e-06,6.0746e-06,7.7078e-08,2.7885e-07,7.4657e-07,3.1552e-06,6.1503e-06,7.4021e-06,6.8900e-06
P16,60.00,0.00,0.00,0.00,5.4986e-08,3.0508e-07,9.8216e-07,3.1292e-06,7.5106e-06,7.4982e-06,6.0746e-06,5.2738e-08,2.7885e-07,7.4656e-07,3.1531e-06,6.1500e-06,7.4019e-06,6.8899e-06
P16,30.00,180.00,60.00,0.00,3.0756e-08,3.6347e-07,1.0993e-06,3.2936e-06,7.6409e-06,7.6284e-06,6.6773e-06,2.9825e-08,3.3463e-07,8.4810e-07,3.3048e-06,6.2710e-06,7.5246e-06,7.3610e-06
P16,0.00,0.00,30.00,0.00,4.3258e-08,3.7879e-07,1.1287e-06,3.3294e-06,7.6705e-06,7.6580e-06,6.8234e-06,4.1642e-08,3.4931e-07,8.7414e-07,3.3374e-06,6.2985e-06,7.5527e-06,7.4711e-06
P16,30.00,135.00,0.00,0.00,4.7882e-08,3.6348e-07,1.0994e-06,3.2939e-06,7.6409e-06,7.6284e-06,6.6773e-06,4.5993e-08,3.3464e-07,8.4811e-07,3.3052e-06,6.2710e-06,7.5246e-06,7.3610e-06
P16,0.00,45.00,30.00,0.00,4.3258e-08,3.7879e-07,1.1287e-06,3.3294e-06,7.6705e-06,7.6580e-06,6.8234e-06,4.1642e-08,3.4931e-07,8.7414e-07,3.3374e-06,6.2985e-06,7.5527e-06,7.4711e-06
P16,60.00,90.00,0.00,0.00,5.4986e-08,3.0508e-07,9.8216e-07,3.1292e-06,7.5106e-06,7.4982e-06,6.0746e-06,5.2738e-08,2.7885e-07,7.4656e-07,3.1531e-06,6.1500e-06,7.4019e-06,6.8899e-06
P16,30.00,180.00,0.00,0.00,4.7882e-08,3.6348e-07,1.0994e-06,3.2939e-06,7.6409e-06,7.6284e-06,6.6773e-06,4.5993e-08,3.3464e-07,8.4811e-07,3.3052e-06,6.2710e-06,7.5246e-06,7.3610e-06
P16,60.00,45.00,0.00,0.00,5.4986e-08,3.0508e-07,9.8216e-07,3.1292e-06,7.5106e-06,7.4982e-06,6.0746e-06,5.2738e-08,2.7885e-07,7.4656e-07,3.1531e-06,6.1500e-06,7.4019e-06,6.8899e-06
P16,60.00,135.00,30.00,0.00,4.6621e-08,3.0507e-07,9.8214e-07,3.1288e-06,7.5105e-06,7.4981e-06,6.0746e-06,4.4769e-08,2.7885e-07,7.4656e-07,3.1527e-06,6.1499e-06,7.4019e-06,6.8899e-06
P16,0.00,180.00,60.00,0.00,3.3975e-08,3.7878e-07,1.1287e-06,3.3294e-06,7.6705e-06,7.6580e-06,6.8234e-06,3.2926e-08,3.4931e-07,8.7413e-07,3.3374e-06,6.2986e-06,7.5527e-06,7.4711e-06
P16,30.00,135.00,30.00,0.00,4.3304e-08,3.6348e-07,1.0994e-06,3.2938e-06,7.6409e-06,7.6284e-06,6.6773e-06,4.1662e-08,3.3464e-07,8.4811e-07,3.3050e-06,6.2710e-06,7.5246e-06,7.3610e-06
P16,0.00,0.00,60.00,0.00,3.3975e-08,3.7878e-07,1.1287e-06,3.3294e-06,7.6705e-06,7.6580e-06,6.8234e-06,3.2926e-08,3.4931e-07,8.7413e-07,3.3374e-06,6.2986e-06,7.5527e-06,7.4711e-06
P16,0.00,90.00,60.00,0.00,3.3975e-08,3.7878e-07,1.1287e-06,3.3294e-06,7.6705e-06,7.6580e-06,6.8234e-06,3.2926e-08,3.4931e-07,8.7413e-07,3.3374e-06,6.2986e-06,7.5527e-06,7.4711e-06
P16,0.00,135.00,60.00,0.00,3.3975e-08,3.7878e-07,1.1287e-06,3.3294e-06,7.6705e-06,7.6580e-06,6.8234e-06,3.2926e-08,3.4931e-07,8.7413e-07,3.3374e-06,6.2986e-06,7.5527e-06,7.4711e-06
P16,60.00,135.00,0.00,0.00,5.4986e-08,3.0508e-07,9.8216e-07,3.1292e-06,7.5106e-06,7.4982e-06,6.0746e-06,5.2738e-08,2.7885e-07,7.4656e-07,3.1531e-06,6.1500e-06,7.4019e-06,6.8899e-06
P16,60.00,180.00,30.00,0.00,4.3939e-08,3.0507e-07,9.8214e-07,3.1287e-06,7.5105e-06,7.4981e-06,6.0746e-06,4.2216e-08,2.7885e-07,7.4656e-07,3.1526e-06,6.1499e-06,7.4019e-06,6.8899e-06
P16,60.00,180.00,60.00,0.00,3.1872e-08,3.0506e-07,9.8210e-07,3.1282e-06,7.5104e-06,7.4980e-06,6.0745e-06,3.0783e-08,2.7884e-07,7.4655e-07,3.1520e-06,6.1497e-06,7.4018e-06,6.8898e-06
P16,60.00,180.00,0.00,0.00,5.4986e-08,3.0508e-07,9.8216e-07,3.1292e-06,7.5106e-06,7.4982e-06,6.0746e-06,5.2738e-08,2.7885e-07,7.4656e-07,3.1531e-06,6.1500e-06,7.4019e-06,6.8899e-06
P16,30.00,135.00,60.00,0.00,3.2312e-08,3.6347e-07,1.0993e-06,3.2936e-06,7.6409e-06,7.6284e-06,6.6773e-06,3.1305e-08,3.3463e-07,8.4810e-07,3.3049e-06,6.2710e-06,7.5246e-06,7.3610e-06
P16,0.00,0.00,0.00,0.00,4.5181e-08,3.7880e-07,1.1287e-06,3.3295e-06,7.6705e-06,7.6580e-06,6.8234e-06,4.3460e-08,3.4931e-07,8.7414e-07,3.3375e-06,6.2985e-06,7.5527e-06,7.4711e-06
P16,30.00,45.00,30.00,0.00,5.0887e-08,3.6349e-07,1.0994e-06,3.2942e-06,7.6409e-06,7.6284e-06,6.6774e-06,4.8895e-08,3.3464e-07,8.4812e-07,3.3055e-06,6.2711e-06,7.5246e-06,7.3610e-06
P16,0.00,90.00,30.00,0.00,4.3258e-08,3.7879e-07,1.1287e-06,3.3294e-06,7.6705e-06,7.6580e-06,6.8234e-06,4.1642e-08,3.4931e-07,8.7414e-07,3.3374e-06,6.2985e-06,7.5527e-06,7.4711e-06
P16,60.00,0.00,30.00,0.00,7.6340e-08,3.0509e-07,9.8222e-07,3.1304e-06,7.5107e-06,7.4983e-06,6.0746e-06,7.3171e-08,2.7885e-07,7.4658e-07,3.1544e-06,6.1501e-06,7.4020e-06,6.8899e-06
P16,30.00,90.00,0.00,0.00,4.7882e-08,3.6348e-07,1.0994e-06,3.2939e-06,7.6409e-06,7.6284e-06,6.6773e-06,4.5993e-08,3.3464e-07,8.4811e-07,3.3052e-06,6.2710e-06,7.5246e-06,7.3610e-06
P16,0.00,45.00,0.00,0.00,4.5181e-08,3.7880e-07,1.1287e-06,3.3295e-06,7.6705e-06,7.6580e-06,6.8234e-06,4.3460e-08,3.4931e-07,8.7414e-07,3.3375e-06,6.2985e-06,7.5527e-06,7.4711e-06
P16,30.00,45.00,60.00,0.00,4.4971e-08,3.6348e-07,1.0994e-06,3.2944e-06,7.6409e-06,7.6285e-06,6.6773e-06,4.3398e-08,3.3464e-07,8.4811e-07,3.3056e-06,6.2711e-06,7.5246e-06,7.3610e-06
P16,60.00,90.00,60.00,0.00,4.8035e-08,3.0507e-07,9.8213e-07,3.1292e-06,7.5106e-06,7.4982e-06,6.0746e-06,4.6204e-08,2.7884e-07,7.4655e-07,3.1531e-06,6.1500e-06,7.4019e-06,6.8899e-06
P16,0.00,135.00,30.00,0.00,4.3258e-08,3.7879e-07,1.1287e-06,3.3294e-06,7.6705e-06,7.6580e-06,6.8234e-06,4.1642e-08,3.4931e-07,8.7414e-07,3.3374e-06,6.2985e-06,7.5527e-06,7.4711e-06
P16,60.00,0.00,60.00,0.00,1.1368e-07,3.0512e-07,9.8228e-07,3.1338e-06,7.5111e-06,7.4987e-06,6.0746e-06,1.0917e-07,2.7885e-07,7.4658e-07,3.1580e-06,6.1509e-06,7.4025e-06,6.8901e-06
P16,30.00,45.00,0.00,0.00,4.7882e-08,3.6348e-07,1.0994e-06,3.2939e-06,7.6409e-06,7.6284e-06,6.6773e-06,4.5993e-08,3.3464e-07,8.4811e-07,3.3052e-06,6.2710e-06,7.5246e-06,7.3610e-06
P16,0.00,180.00,0.00,0.00,4.5181e-08,3.7880e-07,1.1287e-06,3.3295e-06,7.6705e-06,7.6580e-06,6.8234e-06,4.3460e-08,3.4931e-07,8.7414e-07,3.3375e-06,6.2985e-06,7.5527e-06,7.4711e-06
P16,30.00,180.00,30.00,0.00,4.2028e-08,3.6348e-07,1.0994e-06,3.2936e-06,7.6408e-06,7.6284e-06,6.6773e-06,4.0439e-08,3.3464e-07,8.4811e-07,3.3048e-06,6.2709e-06,7.5245e-06,7.3610e-06
P16,0.00,45.00,60.00,0.00,3.3975e-08,3.7878e-07,1.1287e-06,3.3294e-06,7.6705e-06,7.6580e-06,6.8234e-06,3.2926e-08,3.4931e-07,8.7413e-07,3.3374e-06,6.2986e-06,7.5527e-06,7.4711e-06
P16,30.00,0.00,60.00,0.00,4.9546e-08,3.6348e-07,1.0994e-06,3.2946e-06,7.6410e-06,7.6285e-06,6.6774e-06,4.7775e-08,3.3464e-07,8.4811e-07,3.3059e-06,6.2711e-06,7.5247e-06,7.3610e-06
P16,60.00,135.00,60.00,0.00,3.5237e-08,3.0506e-07,9.8211e-07,3.1286e-06,7.5105e-06,7.4981e-06,6.0745e-06,3.3999e-08,2.7884e-07,7.4655e-07,3.1524e-06,6.1499e-06,7.4018e-06,6.8898e-06
P16,30.00,90.00,60.00,0.00,3.7263e-08,3.6347e-07,1.0994e-06,3.2939e-06,7.6409e-06,7.6284e-06,6.6773e-06,3.6027e-08,3.3463e-07,8.4810e-07,3.3051e-06,6.2710e-06,7.5246e-06,7.3610e-06
P16,30.00,90.00,30.00,0.00,4.6739e-08,3.6348e-07,1.0994e-06,3.2940e-06,7.6409e-06,7.6284e-06,6.6773e-06,4.4938e-08,3.3464e-07,8.4811e-07,3.3052e-06,6.2710e-06,7.5246e-06,7.3610e-06
P16,0.00,180.00,30.00,0.00,4.3258e-08,3.7879e-07,1.1287e-06,3.3294e-06,7.6705e-06,7.6580e-06,6.8234e-06,4.1642e-08,3.4931e-07,8.7414e-07,3.3374e-06,6.2985e-06,7.5527e-06,7.4711e-06
P16,0.00,90.00,0.00,0.00,4.5181e-08,3.7880e-07,1.1287e-06,3.3295e-06,7.6705e-06,7.6580e-06,6.8234e-06,4.3460e-08,3.4931e-07,8.7414e-07,3.3375e-06,6.2985e-06,7.5527e-06,7.4711e-06
P16,30.00,0.00,0.00,0.00,4.7882e-08,3.6348e-07,1.0994e-06,3.2939e-06,7.6409e-06,7.6284e-06,6.6773e-06,4.5993e-08,3.3464e-07,8.4811e-07,3.3052e-06,6.2710e-06,7.5246e-06,7.3610e-06
P16,60.00,45.00,30.00,0.00,6.8451e-08,3.0509e-07,9.8219e-07,3.1300e-06,7.5107e-06,7.4983e-06,6.0746e-06,6.5622e-08,2.7885e-07,7.4657e-07,3.1540e-06,6.1501e-06,7.4020e-06,6.8899e-06
P16,30.00,0.00,30.00,0.00,5.2942e-08,3.6349e-07,1.0994e-06,3.2944e-06,7.6409e-06,7.6285e-06,6.6774e-06,5.0860e-08,3.3464e-07,8.4812e-07,3.3056e-06,6.2711e-06,7.5246e-06,7.3610e-06
P16,0.00,135.00,0.00,0.00,4.5181e-08,3.7880e-07,1.1287e-06,3.3295e-06,7.6705e-06,7.6580e-06,6.8234e-06,4.3460e-08,3.4931e-07,8.7414e-07,3.3375e-06,6.2985e-06,7.5527e-06,7.4711e-06
P17,60.00,90.00,30.00,0.00,7.1297e-08,2.9188e-07,1.0013e-06,4.9903e-06,1.0435e-05,1.0422e-05,7.2516e-06,6.9628e-08,2.6361e-07,7.3381e-07,5.0513e-06,9.0467e-06,1.0354e-05,8.6759e-06
P17,60.00,90.00,60.00,0.00,6.4296e-08,2.9187e-07,1.0013e-06,4.9903e-06,1.0435e-05,1.0422e-05,7.2516e-06,6.3009e-08,2.6361e-07,7.3381e-07,5.0513e-06,9.0468e-06,1.0354e-05,8.6759e-06
P17,30.00,45.00,30.00,0.00,7.1607e-08,3.5444e-07,1.1609e-06,5.3127e-06,1.0753e-05,1.0740e-05,8.2193e-06,7.0101e-08,3.2207e-07,8.5532e-07,5.3534e-06,9.3147e-06,1.0655e-05,9.4898e-06
P17,60.00,180.00,30.00,0.00,6.1019e-08,2.9187e-07,1.0013e-06,4.9899e-06,1.0435e-05,1.0422e-05,7.2516e-06,5.9784e-08,2.6361e-07,7.3381e-07,5.0509e-06,9.0467e-06,1.0354e-05,8.6759e-06
P17,30.00,180.00,0.00,0.00,6.8856e-08,3.5444e-07,1.1609e-06,5.3124e-06,1.0753e-05,1.0740e-05,8.2193e-06,6.7432e-08,3.2207e-07,8.5532e-07,5.3532e-06,9.3146e-06,1.0655e-05,9.4898e-06
P17,0.00,45.00,0.00,0.00,6.7376e-08,3.7164e-07,1.2048e-06,5.3866e-06,1.0827e-05,1.0814e-05,8.4623e-06,6.6089e-08,3.3819e-07,8.8815e-07,5.4223e-06,9.3774e-06,1.0726e-05,9.6868e-06
P17,30.00,135.00,30.00,0.00,6.4512e-08,3.5444e-07,1.1609e-06,5.3123e-06,1.0753e-05,1.0740e-05,8.2193e-06,6.3310e-08,3.2207e-07,8.5532e-07,5.3531e-06,9.3145e-06,1.0655e-05,9.4898e-06
P17,30.00,180.00,30.00,0.00,6.3319e-08,3.5444e-07,1.1609e-06,5.3121e-06,1.0753e-05,1.0740e-05,8.2193e-06,6.2162e-08,3.2207e-07,8.5532e-07,5.3529e-06,9.3145e-06,1.0655e-05,9.4897e-06
P17,30.00,0.00,60.00,0.00,6.9973e-08,3.5444e-07,1.1609e-06,5.3129e-06,1.0753e-05,1.0740e-05,8.2193e-06,6.8697e-08,3.2207e-07,8.5532e-07,5.3537e-06,9.3147e-06,1.0655e-05,9.4898e-06
P17,60.00,0.00,30.00,0.00,9.0703e-08,2.9188e-07,1.0013e-06,4.9913e-06,1.0435e-05,1.0422e-05,7.2516e-06,8.8272e-08,2.6361e-07,7.3381e-07,5.0524e-06,9.0469e-06,1.0354e-05,8.6759e-06
P17,30.00,90.00,0.00,0.00,6.8856e-08,3.5444e-07,1.1609e-06,5.3124e-06,1.0753e-05,1.0740e-05,8.2193e-06,6.7432e-08,3.2207e-07,8.5532e-07,5.3532e-06,9.3146e-06,1.0655e-05,9.4898e-06
P17,0.00,90.00,0.00,0.00,6.7376e-08,3.7164e-07,1.2048e-06,5.3866e-06,1.0827e-05,1.0814e-05,8.4623e-06,6.6089e-08,3.3819e-07,8.8815e-07,5.4223e-06,9.3774e-06,1.0726e-05,9.6868e-06
P17,30.00,0.00,0.00,0.00,6.8856e-08,3.5444e-07,1.1609e-06,5.3124e-06,1.0753e-05,1.0740e-05,8.2193e-06,6.7432e-08,3.2207e-07,8.5532e-07,5.3532e-06,9.3146e-06,1.0655e-05,9.4898e-06
P17,0.00,45.00,60.00,0.00,5.6595e-08,3.7164e-07,1.2048e-06,5.3865e-06,1.0827e-05,1.0814e-05,8.4623e-06,5.5926e-08,3.3819e-07,8.8815e-07,5.4222e-06,9.3774e-06,1.0726e-05,9.6868e-06
P17,60.00,45.00,30.00,0.00,8.3476e-08,2.9188e-07,1.0013e-06,4.9910e-06,1.0435e-05,1.0422e-05,7.2516e-06,8.1324e-08,2.6361e-07,7.3381e-07,5.0520e-06,9.0469e-06,1.0354e-05,8.6759e-06
P17,60.00,90.00,0.00,0.00,7.1242e-08,2.9188e-07,1.0013e-06,4.9904e-06,1.0435e-05,1.0422e-05,7.2516e-06,6.9564e-08,2.6361e-07,7.3381e-07,5.0513e-06,9.0468e-06,1.0354e-05,8.6759e-06
P17,0.00,0.00,60.00,0.00,5.6595e-08,3.7164e-07,1.2048e-06,5.3865e-06,1.0827e-05,1.0814e-05,8.4623e-06,5.5926e-08,3.3819e-07,8.8815e-07,5.4222e-06,9.3774e-06,1.0726e-05,9.6868e-06
P17,30.00,45.00,0.00,0.00,6.8856e-08,3.5444e-07,1.1609e-06,5.3124e-06,1.0753e-05,1.0740e-05,8.2193e-06,6.7432e-08,3.2207e-07,8.5532e-07,5.3532e-06,9.3146e-06,1.0655e-05,9.4898e-06
P17,60.00,45.00,60.00,0.00,9.3377e-08,2.9188e-07,1.0013e-06,4.9918e-06,1.0435e-05,1.0422e-05,7.2516e-06,9.0977e-08,2.6361e-07,7.3381e-07,5.0530e-06,9.0470e-06,1.0354e-05,8.6759e-06
P17,0.00,0.00,0.00,0.00,6.7376e-08,3.7164e-07,1.2048e-06,5.3866e-06,1.0827e-05,1.0814e-05,8.4623e-06,6.6089e-08,3.3819e-07,8.8815e-07,5.4223e-06,9.3774e-06,1.0726e-05,9.6868e-06
P17,30.00,135.00,60.00,0.00,5.4038e-08,3.5443e-07,1.1609e-06,5.3121e-06,1.0753e-05,1.0740e-05,8.2193e-06,5.3411e-08,3.2207e-07,8.5532e-07,5.3529e-06,9.3145e-06,1.0655e-05,9.4897e-06
P17,60.00,45.00,0.00,0.00,7.1242e-08,2.9188e-07,1.0013e-06,4.9904e-06,1.0435e-05,1.0422e-05,7.2516e-06,6.9564e-08,2.6361e-07,7.3381e-07,5.0513e-06,9.0468e-06,1.0354e-05,8.6759e-06
P17,60.00,135.00,30.00,0.00,6.3476e-08,2.9187e-07,1.0013e-06,4.9900e-06,1.0435e-05,1.0422e-05,7.2516e-06,6.2134e-08,2.6361e-07,7.3381e-07,5.0509e-06,9.0467e-06,1.0354e-05,8.6759e-06
P17,0.00,135.00,30.00,0.00,6.5516e-08,3.7164e-07,1.2048e-06,5.3866e-06,1.0827e-05,1.0814e-05,8.4623e-06,6.4326e-08,3.3819e-07,8.8815e-07,5.4223e-06,9.3774e-06,1.0726e-05,9.6868e-06
P17,0.00,0.00,30.00,0.00,6.5516e-08,3.7164e-07,1.2048e-06,5.3866e-06,1.0827e-05,1.0814e-05,8.4623e-06,6.4326e-08,3.3819e-07,8.8815e-07,5.4223e-06,9.3774e-06,1.0726e-05,9.6868e-06
P17,0.00,180.00,0.00,0.00,6.7376e-08,3.7164e-07,1.2048e-06,5.3866e-06,1.0827e-05,1.0814e-05,8.4623e-06,6.6089e-08,3.3819e-07,8.8815e-07,5.4223e-06,9.3774e-06,1.0726e-05,9.6868e-06
P17,0.00,180.00,60.00,0.00,5.6595e-08,3.7164e-07,1.2048e-06,5.3865e-06,1.0827e-05,1.0814e-05,8.4623e-06,5.5926e-08,3.3819e-07,8.8815e-07,5.4222e-06,9.3774e-06,1.0726e-05,9.6868e-06
P17,60.00,180.00,0.00,0.00,7.1242e-08,2.9188e-07,1.0013e-06,4.9904e-06,1.0435e-05,1.0422e-05,7.2516e-06,6.9564e-08,2.6361e-07,7.3381e-07,5.0513e-06,9.0468e-06,1.0354e-05,8.6759e-06
P17,60.00,0.00,0.00,0.00,7.1242e-08,2.9188e-07,1.0013e-06,4.9904e-06,1.0435e-05,1.0422e-05,7.2516e-06,6.9564e-08,2.6361e-07,7.3381e-07,5.0513e-06,9.0468e-06,1.0354e-05,8.6759e-06
P17,60.00,135.00,0.00,0.00,7.1242e-08,2.9188e-07,1.0013e-06,4.9904e-06,1.0435e-05,1.0422e-05,7.2516e-06,6.9564e-08,2.6361e-07,7.3381e-07,5.0513e-06,9.0468e-06,1.0354e-05,8.6759e-06
P17,0.00,90.00,60.00,0.00,5.6595e-08,3.7164e-07,1.2048e-06,5.3865e-06,1.0827e-05,1.0814e-05,8.4623e-06,5.5926e-08,3.3819e-07,8.8815e-07,5.4222e-06,9.3774e-06,1.0726e-05,9.6868e-06
P17,30.00,90.00,30.00,0.00,6.7725e-08,3.5444e-07,1.1609e-06,5.3125e-06,1.0753e-05,1.0740e-05,8.2193e-06,6.6386e-08,3.2207e-07,8.5532e-07,5.3532e-06,9.3146e-06,1.0655e-05,9.4898e-06
P17,0.00,135.00,0.00,0.00,6.7376e-08,3.7164e-07,1.2048e-06,5.3866e-06,1.0827e-05,1.0814e-05,8.4623e-06,6.6089e-08,3.3819e-07,8.8815e-07,5.4223e-06,9.3774e-06,1.0726e-05,9.6868e-06
P17,30.00,135.00,0.00,0.00,6.8856e-08,3.5444e-07,1.1609e-06,5.3124e-06,1.0753e-05,1.0740e-05,8.2193e-06,6.7432e-08,3.2207e-07,8.5532e-07,5.3532e-06,9.3146e-06,1.0655e-05,9.4898e-06
P17,30.00,90.00,60.00,0.00,5.8616e-08,3.5443e-07,1.1609e-06,5.3123e-06,1.0753e-05,1.0740e-05,8.2193e-06,5.7794e-08,3.2207e-07,8.5532e-07,5.3531e-06,9.3146e-06,1.0655e-05,9.4897e-06
P17,60.00,0.00,60.00,0.00,1.2345e-07,2.9189e-07,1.0013e-06,4.9939e-06,1.0435e-05,1.0422e-05,7.2516e-06,1.2001e-07,2.6361e-07,7.3381e-07,5.0552e-06,9.0475e-06,1.0355e-05,8.6760e-06
P17,0.00,90.00,30.00,0.00,6.5516e-08,3.7164e-07,1.2048e-06,5.3866e-06,1.0827e-05,1.0814e-05,8.4623e-06,6.4326e-08,3.3819e-07,8.8815e-07,5.4223e-06,9.3774e-06,1.0726e-05,9.6868e-06
P17,60.00,180.00,60.00,0.00,4.9712e-08,2.9187e-07,1.0013e-06,4.9894e-06,1.0434e-05,1.0422e-05,7.2516e-06,4.9028e-08,2.6361e-07,7.3381e-07,5.0503e-06,9.0465e-06,1.0354e-05,8.6758e-06
P17,60.00,135.00,60.00,0.00,5.2747e-08,2.9187e-07,1.0013e-06,4.9898e-06,1.0435e-05,1.0422e-05,7.2516e-06,5.1943e-08,2.6361e-07,7.3381e-07,5.0507e-06,9.0466e-06,1.0354e-05,8.6759e-06
P17,30.00,180.00,60.00,0.00,5.2600e-08,3.5443e-07,1.1609e-06,5.3121e-06,1.0753e-05,1.0740e-05,8.2193e-06,5.2037e-08,3.2207e-07,8.5532e-07,5.3529e-06,9.3145e-06,1.0655e-05,9.4897e-06
P17,0.00,135.00,60.00,0.00,5.6595e-08,3.7164e-07,1.2048e-06,5.3865e-06,1.0827e-05,1.0814e-05,8.4623e-06,5.5926e-08,3.3819e-07,8.8815e-07,5.4222e-06,9.3774e-06,1.0726e-05,9.6868e-06
P17,0.00,45.00,30.00,0.00,6.5516e-08,3.7164e-07,1.2048e-06,5.3866e-06,1.0827e-05,1.0814e-05,8.4623e-06,6.4326e-08,3.3819e-07,8.8815e-07,5.4223e-06,9.3774e-06,1.0726e-05,9.6868e-06
P17,0.00,180.00,30.00,0.00,6.5516e-08,3.7164e-07,1.2048e-06,5.3866e-06,1.0827e-05,1.0814e-05,8.4623e-06,6.4326e-08,3.3819e-07,8.8815e-07,5.4223e-06,9.3774e-06,1.0726e-05,9.6868e-06
P17,30.00,0.00,30.00,0.00,7.3530e-08,3.5444e-07,1.1609e-06,5.3128e-06,1.0753e-05,1.0740e-05,8.2193e-06,7.1946e-08,3.2207e-07,8.5532e-07,5.3536e-06,9.3147e-06,1.0655e-05,9.4898e-06
P17,30.00,45.00,60.00,0.00,6.5743e-08,3.5444e-07,1.1609e-06,5.3127e-06,1.0753e-05,1.0740e-05,8.2193e-06,6.4634e-08,3.2207e-07,8.5532e-07,5.3535e-06,9.3147e-06,1.0655e-05,9.4898e-06
P18,30.00,90.00,0.00,0.00,4.9245e-08,2.6574e-07,8.9785e-07,3.7566e-06,8.4106e-06,8.3980e-06,7.0946e-06,4.7717e-08,2.4099e-07,6.5469e-07,3.7807e-06,7.0292e-06,8.3010e-06,7.9219e-06
P18,30.00,180.00,0.00,0.00,4.9245e-08,2.6574e-07,8.9785e-07,3.7566e-06,8.4106e-06,8.3980e-06,7.0946e-06,4.7717e-08,2.4099e-07,6.5469e-07,3.7807e-06,7.0292e-06,8.3010e-06,7.9219e-06
P18,60.00,180.00,60.00,0.00,3.3015e-08,2.2337e-07,7.7626e-07,3.5718e-06,8.2397e-06,8.2274e-06,6.3718e-06,3.2256e-08,2.0181e-07,5.6210e-07,3.6127e-06,6.8965e-06,8.1419e-06,7.3527e-06
P18,0.00,0.00,60.00,0.00,3.6044e-08,2.7764e-07,9.3042e-07,3.7952e-06,8.4464e-06,8.4337e-06,7.2679e-06,3.5275e-08,2.5207e-07,6.7994e-07,3.8152e-06,7.0566e-06,8.3343e-06,8.0532e-06
P18,30.00,135.00,0.00,0.00,4.9245e-08,2.6574e-07,8.9785e-07,3.7566e-06,8.4106e-06,8.3980e-06,7.0946e-06,4.7717e-08,2.4099e-07,6.5469e-07,3.7807e-06,7.0292e-06,8.3010e-06,7.9219e-06
P18,60.00,135.00,30.00,0.00,4.6691e-08,2.2338e-07,7.7626e-07,3.5724e-06,8.2397e-06,8.2274e-06,6.3718e-06,4.5286e-08,2.0181e-07,5.6210e-07,3.6132e-06,6.8966e-06,8.1420e-06,7.3527e-06
P18,0.00,90.00,30.00,0.00,4.5083e-08,2.7765e-07,9.3042e-07,3.7953e-06,8.4464e-06,8.4337e-06,7.2680e-06,4.3785e-08,2.5207e-07,6.7994e-07,3.8152e-06,7.0566e-06,8.3343e-06,8.0532e-06
P18,0.00,180.00,30.00,0.00,4.5083e-08,2.7765e-07,9.3042e-07,3.7953e-06,8.4464e-06,8.4337e-06,7.2680e-06,4.3785e-08,2.5207e-07,6.7994e-07,3.8152e-06,7.0566e-06,8.3343e-06,8.0532e-06
P18,30.00,45.00,30.00,0.00,5.1889e-08,2.6574e-07,8.9785e-07,3.7568e-06,8.4106e-06,8.3980e-06,7.0946e-06,5.0292e-08,2.4099e-07,6.5469e-07,3.7810e-06,7.0293e-06,8.3010e-06,7.9219e-06
