Profile,VZA,VAA,SZA,SAA,fy4a_ch07_Radiance,fy4a_ch09_Radiance,fy4a_ch10_Radiance,fy4a_ch11_Radiance,fy4a_ch12_Radiance,fy4a_ch13_Radiance,fy4a_ch14_Radiance,fy4b_ch07_Radiance,fy4b_ch09_Radiance,fy4b_ch10_Radiance,fy4b_ch12_Radiance,fy4b_ch13_Radiance,fy4b_ch14_Radiance,fy4b_ch15_Radiance
P11,30.00,45.00,30.00,0.00,9.4293e-08,2.9478e-07,1.0280e-06,4.8285e-06,1.0104e-05,1.0091e-05,8.2513e-06,9.1521e-08,2.6581e-07,7.3151e-07,4.8492e-06,8.6448e-06,9.9973e-06,9.2886e-06
P11,0.00,45.00,60.00,0.00,6.3211e-08,3.0918e-07,1.0725e-06,4.8865e-06,1.0150e-05,1.0137e-05,8.4573e-06,6.1911e-08,2.7907e-07,7.6366e-07,4.9033e-06,8.6835e-06,1.0040e-05,9.4460e-06
P11,60.00,180.00,60.00,0.00,5.7104e-08,2.4415e-07,8.6925e-07,4.5585e-06,9.8856e-06,9.8725e-06,7.3970e-06,5.5859e-08,2.1943e-07,6.1810e-07,4.5939e-06,8.4631e-06,9.7937e-06,8.6105e-06
P11,0.00,135.00,30.00,0.00,8.5051e-08,3.0919e-07,1.0725e-06,4.8867e-06,1.0150e-05,1.0137e-05,8.4573e-06,8.2604e-08,2.7907e-07,7.6366e-07,4.9036e-06,8.6835e-06,1.0040e-05,9.4461e-06
P11,0.00,180.00,60.00,0.00,6.3211e-08,3.0918e-07,1.0725e-06,4.8865e-06,1.0150e-05,1.0137e-05,8.4573e-06,6.1911e-08,2.7907e-07,7.6366e-07,4.9033e-06,8.6835e-06,1.0040e-05,9.4460e-06
P11,0.00,45.00,30.00,0.00,8.5051e-08,3.0919e-07,1.0725e-06,4.8867e-06,1.0150e-05,1.0137e-05,8.4573e-06,8.2604e-08,2.7907e-07,7.6366e-07,4.9036e-06,8.6835e-06,1.0040e-05,9.4461e-06
P11,60.00,0.00,60.00,0.00,1.4867e-07,2.4418e-07,8.6926e-07,4.5647e-06,9.8861e-06,9.8731e-06,7.3970e-06,1.4495e-07,2.1943e-07,6.1810e-07,4.6006e-06,8.4644e-06,9.7942e-06,8.6107e-06
P11,60.00,135.00,60.00,0.00,6.1234e-08,2.4415e-07,8.6925e-07,4.5588e-06,9.8856e-06,9.8725e-06,7.3970e-06,5.9852e-08,2.1943e-07,6.1810e-07,4.5943e-06,8.4632e-06,9.7937e-06,8.6105e-06
P11,30.00,135.00,30.00,0.00,8.4208e-08,2.9477e-07,1.0280e-06,4.8280e-06,1.0104e-05,1.0091e-05,8.2513e-06,8.1770e-08,2.6581e-07,7.3151e-07,4.8486e-06,8.6447e-06,9.9972e-06,9.2885e-06
P11,60.00,135.00,0.00,0.00,9.6117e-08,2.4416e-07,8.6925e-07,4.5598e-06,9.8857e-06,9.8726e-06,7.3970e-06,9.3221e-08,2.1943e-07,6.1810e-07,4.5953e-06,8.4634e-06,9.7938e-06,8.6105e-06
P11,30.00,0.00,0.00,0.00,9.3267e-08,2.9477e-07,1.0280e-06,4.8282e-06,1.0104e-05,1.0091e-05,8.2513e-06,9.0400e-08,2.6581e-07,7.3151e-07,4.8489e-06,8.6447e-06,9.9972e-06,9.2886e-06
P11,0.00,135.00,60.00,0.00,6.3211e-08,3.0918e-07,1.0725e-06,4.8865e-06,1.0150e-05,1.0137e-05,8.4573e-06,6.1911e-08,2.7907e-07,7.6366e-07,4.9033e-06,8.6835e-06,1.0040e-05,9.4460e-06
P11,0.00,0.00,30.00,0.00,8.5051e-08,3.0919e-07,1.0725e-06,4.8867e-06,1.0150e-05,1.0137e-05,8.4573e-06,8.2604e-08,2.7907e-07,7.6366e-07,4.9036e-06,8.6835e-06,1.0040e-05,9.4461e-06
P11,30.00,135.00,60.00,0.00,6.0619e-08,2.9476e-07,1.0280e-06,4.8277e-06,1.0104e-05,1.0091e-05,8.2513e-06,5.9361e-08,2.6581e-07,7.3151e-07,4.8483e-06,8.6447e-06,9.9972e-06,9.2885e-06
P11,30.00,0.00,60.00,0.00,8.1883e-08,2.9477e-07,1.0280e-06,4.8289e-06,1.0104e-05,1.0091e-05,8.2513e-06,7.9979e-08,2.6581e-07,7.3151e-07,4.8496e-06,8.6449e-06,9.9973e-06,9.2886e-06
P11,30.00,0.00,30.00,0.00,9.6924e-08,2.9478e-07,1.0280e-06,4.8287e-06,1.0104e-05,1.0091e-05,8.2513e-06,9.4069e-08,2.6581e-07,7.3151e-07,4.8494e-06,8.6448e-06,9.9973e-06,9.2886e-06
P11,30.00,180.00,0.00,0.00,9.3267e-08,2.9477e-07,1.0280e-06,4.8282e-06,1.0104e-05,1.0091e-05,8.2513e-06,9.0400e-08,2.6581e-07,7.3151e-07,4.8489e-06,8.6447e-06,9.9972e-06,9.2886e-06
P11,0.00,90.00,30.00,0.00,8.5051e-08,3.0919e-07,1.0725e-06,4.8867e-06,1.0150e-05,1.0137e-05,8.4573e-06,8.2604e-08,2.7907e-07,7.6366e-07,4.9036e-06,8.6835e-06,1.0040e-05,9.4461e-06
P11,60.00,45.00,30.00,0.00,1.1035e-07,2.4417e-07,8.6925e-07,4.5607e-06,9.8858e-06,9.8727e-06,7.3970e-06,1.0712e-07,2.1943e-07,6.1810e-07,4.5963e-06,8.4635e-06,9.7939e-06,8.6106e-06
P11,30.00,45.00,60.00,0.00,7.6415e-08,2.9477e-07,1.0280e-06,4.8286e-06,1.0104e-05,1.0091e-05,8.2513e-06,7.4667e-08,2.6581e-07,7.3151e-07,4.8492e-06,8.6448e-06,9.9973e-06,9.2886e-06
P11,0.00,90.00,0.00,0.00,9.0266e-08,3.0919e-07,1.0725e-06,4.8868e-06,1.0150e-05,1.0137e-05,8.4573e-06,8.7520e-08,2.7907e-07,7.6366e-07,4.9037e-06,8.6835e-06,1.0040e-05,9.4461e-06
P12,60.00,180.00,30.00,0.00,6.8907e-08,2.0682e-07,6.7957e-07,2.2757e-06,6.0532e-06,6.0420e-06,5.3668e-06,6.5805e-08,1.8880e-07,5.0627e-07,2.2828e-06,4.8200e-06,5.9501e-06,5.8766e-06
P12,60.00,90.00,60.00,0.00,6.6457e-08,2.0682e-07,6.7955e-07,2.2763e-06,6.0533e-06,6.0420e-06,5.3668e-06,6.3783e-08,1.8880e-07,5.0627e-07,2.2836e-06,4.8201e-06,5.9501e-06,5.8767e-06
P12,60.00,45.00,30.00,0.00,1.0265e-07,2.0686e-07,6.7970e-07,2.2776e-06,6.0534e-06,6.0422e-06,5.3668e-06,9.8366e-08,1.8880e-07,5.0630e-07,2.2849e-06,4.8203e-06,5.9502e-06,5.8767e-06
P12,60.00,0.00,0.00,0.00,8.6740e-08,2.0684e-07,6.7964e-07,2.2765e-06,6.0533e-06,6.0420e-06,5.3668e-06,8.2904e-08,1.8880e-07,5.0629e-07,2.2837e-06,4.8201e-06,5.9501e-06,5.8767e-06
P12,30.00,0.00,30.00,0.00,8.2964e-08,2.3882e-07,7.6290e-07,2.4010e-06,6.1307e-06,6.1194e-06,5.7843e-06,7.9315e-08,2.1854e-07,5.7715e-07,2.4012e-06,4.8947e-06,6.0217e-06,6.1988e-06
P12,60.00,45.00,0.00,0.00,8.6740e-08,2.0684e-07,6.7964e-07,2.2765e-06,6.0533e-06,6.0420e-06,5.3668e-06,8.2904e-08,1.8880e-07,5.0629e-07,2.2837e-06,4.8201e-06,5.9501e-06,5.8767e-06
P12,30.00,180.00,30.00,0.00,6.7462e-08,2.3880e-07,7.6279e-07,2.4001e-06,6.1306e-06,6.1194e-06,5.7843e-06,6.4375e-08,2.1854e-07,5.7712e-07,2.4002e-06,4.8945e-06,6.0217e-06,6.1988e-06
P12,0.00,45.00,0.00,0.00,7.4502e-08,2.4789e-07,7.8359e-07,2.4261e-06,6.1462e-06,6.1350e-06,5.8843e-06,7.1039e-08,2.2710e-07,5.9552e-07,2.4243e-06,4.9097e-06,6.0362e-06,6.2723e-06
P12,60.00,135.00,0.00,0.00,8.6740e-08,2.0684e-07,6.7964e-07,2.2765e-06,6.0533e-06,6.0420e-06,5.3668e-06,8.2904e-08,1.8880e-07,5.0629e-07,2.2837e-06,4.8201e-06,5.9501e-06,5.8767e-06
P12,30.00,180.00,60.00,0.00,4.2165e-08,2.3877e-07,7.6269e-07,2.3998e-06,6.1306e-06,6.1193e-06,5.7843e-06,4.0416e-08,2.1854e-07,5.7709e-07,2.3999e-06,4.8945e-06,6.0216e-06,6.1987e-06
P12,0.00,45.00,60.00,0.00,4.6251e-08,2.4786e-07,7.8345e-07,2.4258e-06,6.1462e-06,6.1350e-06,5.8843e-06,4.4382e-08,2.2710e-07,5.9547e-07,2.4240e-06,4.9097e-06,6.0362e-06,6.2722e-06
P12,0.00,180.00,60.00,0.00,4.6251e-08,2.4786e-07,7.8345e-07,2.4258e-06,6.1462e-06,6.1350e-06,5.8843e-06,4.4382e-08,2.2710e-07,5.9547e-07,2.4240e-06,4.9097e-06,6.0362e-06,6.2722e-06
P12,0.00,90.00,60.00,0.00,4.6251e-08,2.4786e-07,7.8345e-07,2.4258e-06,6.1462e-06,6.1350e-06,5.8843e-06,4.4382e-08,2.2710e-07,5.9547e-07,2.4240e-06,4.9097e-06,6.0362e-06,6.2722e-06
P12,0.00,45.00,30.00,0.00,6.9086e-08,2.4789e-07,7.8356e-07,2.4260e-06,6.1462e-06,6.1350e-06,5.8843e-06,6.5949e-08,2.2710e-07,5.9551e-07,2.4242e-06,4.9097e-06,6.0362e-06,6.2722e-06
P12,30.00,45.00,30.00,0.00,8.0131e-08,2.3881e-07,7.6288e-07,2.4009e-06,6.1307e-06,6.1194e-06,5.7843e-06,7.6581e-08,2.1854e-07,5.7714e-07,2.4010e-06,4.8947e-06,6.0217e-06,6.1988e-06
P12,30.00,90.00,0.00,0.00,7.8843e-08,2.3881e-07,7.6286e-07,2.4005e-06,6.1306e-06,6.1194e-06,5.7843e-06,7.5206e-08,2.1854e-07,5.7714e-07,2.4006e-06,4.8946e-06,6.0217e-06,6.1988e-06
P12,60.00,45.00,60.00,0.00,1.0732e-07,2.0686e-07,6.7968e-07,2.2792e-06,6.0536e-06,6.0423e-06,5.3668e-06,1.0334e-07,1.8880e-07,5.0629e-07,2.2867e-06,4.8206e-06,5.9504e-06,5.8768e-06
P12,0.00,0.00,60.00,0.00,4.6251e-08,2.4786e-07,7.8345e-07,2.4258e-06,6.1462e-06,6.1350e-06,5.8843e-06,4.4382e-08,2.2710e-07,5.9547e-07,2.4240e-06,4.9097e-06,6.0362e-06,6.2722e-06
P12,30.00,0.00,60.00,0.00,6.7657e-08,2.3880e-07,7.6280e-07,2.4013e-06,6.1307e-06,6.1195e-06,5.7843e-06,6.5035e-08,2.1854e-07,5.7711e-07,2.4015e-06,4.8948e-06,6.0218e-06,6.1988e-06
P12,60.00,180.00,60.00,0.00,4.4428e-08,2.0680e-07,6.7950e-07,2.2749e-06,6.0532e-06,6.0419e-06,5.3668e-06,4.2552e-08,1.8880e-07,5.0626e-07,2.2821e-06,4.8198e-06,5.9500e-06,5.8766e-06
P12,0.00,135.00,0.00,0.00,7.4502e-08,2.4789e-07,7.8359e-07,2.4261e-06,6.1462e-06,6.1350e-06,5.8843e-06,7.1039e-08,2.2710e-07,5.9552e-07,2.4243e-06,4.9097e-06,6.0362e-06,6.2723e-06
P12,0.00,0.00,30.00,0.00,6.9086e-08,2.4789e-07,7.8356e-07,2.4260e-06,6.1462e-06,6.1350e-06,5.8843e-06,6.5949e-08,2.2710e-07,5.9551e-07,2.4242e-06,4.9097e-06,6.0362e-06,6.2722e-06
P12,30.00,90.00,30.00,0.00,7.4216e-08,2.3881e-07,7.6284e-07,2.4005e-06,6.1306e-06,6.1194e-06,5.7843e-06,7.0879e-08,2.1854e-07,5.7713e-07,2.4007e-06,4.8946e-06,6.0217e-06,6.1988e-06
P12,0.00,90.00,30.00,0.00,6.9086e-08,2.4789e-07,7.8356e-07,2.4260e-06,6.1462e-06,6.1350e-06,5.8843e-06,6.5949e-08,2.2710e-07,5.9551e-07,2.4242e-06,4.9097e-06,6.0362e-06,6.2722e-06
P12,30.00,135.00,60.00,0.00,4.4409e-08,2.3877e-07,7.6270e-07,2.3999e-06,6.1306e-06,6.1193e-06,5.7843e-06,4.2576e-08,2.1854e-07,5.7709e-07,2.4000e-06,4.8945e-06,6.0216e-06,6.1987e-06
P12,30.00,180.00,0.00,0.00,7.8843e-08,2.3881e-07,7.6286e-07,2.4005e-06,6.1306e-06,6.1194e-06,5.7843e-06,7.5206e-08,2.1854e-07,5.7714e-07,2.4006e-06,4.8946e-06,6.0217e-06,6.1988e-06
P12,30.00,135.00,30.00,0.00,6.9273e-08,2.3880e-07,7.6281e-07,2.4003e-06,6.1306e-06,6.1194e-06,5.7843e-06,6.6118e-08,2.1854e-07,5.7712e-07,2.4004e-06,4.8946e-06,6.0217e-06,6.1988e-06
P12,0.00,135.00,30.00,0.00,6.9086e-08,2.4789e-07,7.8356e-07,2.4260e-06,6.1462e-06,6.1350e-06,5.8843e-06,6.5949e-08,2.2710e-07,5.9551e-07,2.4242e-06,4.9097e-06,6.0362e-06,6.2722e-06
P12,60.00,90.00,0.00,0.00,8.6740e-08,2.0684e-07,6.7964e-07,2.2765e-06,6.0533e-06,6.0420e-06,5.3668e-06,8.2904e-08,1.8880e-07,5.0629e-07,2.2837e-06,4.8201e-06,5.9501e-06,5.8767e-06
P12,0.00,90.00,0.00,0.00,7.4502e-08,2.4789e-07,7.8359e-07,2.4261e-06,6.1462e-06,6.1350e-06,5.8843e-06,7.1039e-08,2.2710e-07,5.9552e-07,2.4243e-06,4.9097e-06,6.0362e-06,6.2723e-06
P12,30.00,135.00,0.00,0.00,7.8843e-08,2.3881e-07,7.6286e-07,2.4005e-06,6.1306e-06,6.1194e-06,5.7843e-06,7.5206e-08,2.1854e-07,5.7714e-07,2.4006e-06,4.8946e-06,6.0217e-06,6.1988e-06
P12,60.00,0.00,30.00,0.00,1.1299e-07,2.0687e-07,6.7975e-07,2.2783e-06,6.0535e-06,6.0422e-06,5.3668e-06,1.0837e-07,1.8881e-07,5.0631e-07,2.2856e-06,4.8204e-06,5.9503e-06,5.8768e-06
P12,0.00,135.00,60.00,0.00,4.6251e-08,2.4786e-07,7.8345e-07,2.4258e-06,6.1462e-06,6.1350e-06,5.8843e-06,4.4382e-08,2.2710e-07,5.9547e-07,2.4240e-06,4.9097e-06,6.0362e-06,6.2722e-06
P12,30.00,45.00,0.00,0.00,7.8843e-08,2.3881e-07,7.6286e-07,2.4005e-06,6.1306e-06,6.1194e-06,5.7843e-06,7.5206e-08,2.1854e-07,5.7714e-07,2.4006e-06,4.8946e-06,6.0217e-06,6.1988e-06
P12,0.00,180.00,0.00,0.00,7.4502e-08,2.4789e-07,7.8359e-07,2.4261e-06,6.1462e-06,6.1350e-06,5.8843e-06,7.1039e-08,2.2710e-07,5.9552e-07,2.4243e-06,4.9097e-06,6.0362e-06,6.2723e-06
P12,60.00,180.00,0.00,0.00,8.6740e-08,2.0684e-07,6.7964e-07,2.2765e-06,6.0533e-06,6.0420e-06,5.3668e-06,8.2904e-08,1.8880e-07,5.0629e-07,2.2837e-06,4.8201e-06,5.9501e-06,5.8767e-06
P12,30.00,90.00,60.00,0.00,5.1331e-08,2.3878e-07,7.6273e-07,2.4003e-06,6.1306e-06,6.1194e-06,5.7843e-06,4.9250e-08,2.1854e-07,5.7709e-07,2.4004e-06,4.8946e-06,6.0217e-06,6.1988e-06
P12,60.00,135.00,30.00,0.00,7.2787e-08,2.0683e-07,6.7958e-07,2.2758e-06,6.0532e-06,6.0420e-06,5.3668e-06,6.9540e-08,1.8880e-07,5.0628e-07,2.2830e-06,4.8200e-06,5.9501e-06,5.8767e-06
P12,0.00,0.00,0.00,0.00,7.4502e-08,2.4789e-07,7.8359e-07,2.4261e-06,6.1462e-06,6.1350e-06,5.8843e-06,7.1039e-08,2.2710e-07,5.9552e-07,2.4243e-06,4.9097e-06,6.0362e-06,6.2723e-06
P12,60.00,90.00,30.00,0.00,8.4758e-08,2.0684e-07,6.7963e-07,2.2765e-06,6.0533e-06,6.0420e-06,5.3668e-06,8.1081e-08,1.8880e-07,5.0628e-07,2.2837e-06,4.8201e-06,5.9501e-06,5.8767e-06
P12,30.00,45.00,60.00,0.00,6.1677e-08,2.3879e-07,7.6278e-07,2.4009e-06,6.1307e-06,6.1194e-06,5.7843e-06,5.9247e-08,2.1854e-07,5.7710e-07,2.4011e-06,4.8947e-06,6.0217e-06,6.1988e-06
P12,60.00,135.00,60.00,0.00,4.9048e-08,2.0681e-07,6.7951e-07,2.2753e-06,6.0532e-06,6.0419e-06,5.3668e-06,4.6998e-08,1.8880e-07,5.0626e-07,2.2825e-06,4.8199e-06,5.9500e-06,5.8766e-06
P12,30.00,0.00,0.00,0.00,7.8843e-08,2.3881e-07,7.6286e-07,2.4005e-06,6.1306e-06,6.1194e-06,5.7843e-06,7.5206e-08,2.1854e-07,5.7714e-07,2.4006e-06,4.8946e-06,6.0217e-06,6.1988e-06
P12,0.00,180.00,30.00,0.00,6.9086e-08,2.4789e-07,7.8356e-07,2.4260e-06,6.1462e-06,6.1350e-06,5.8843e-06,6.5949e-08,2.2710e-07,5.9551e-07,2.4242e-06,4.9097e-06,6.0362e-06,6.2722e-06
P12,60.00,0.00,60.00,0.00,1.4690e-07,2.0690e-07,6.7982e-07,2.2828e-06,6.0539e-06,6.0427e-06,5.3669e-06,1.4180e-07,1.8881e-07,5.0631e-07,2.2905e-06,4.8213e-06,5.9508e-06,5.8770e-06
P13,30.00,45.00,0.00,0.00,7.7153e-08,1.9267e-07,5.4293e-07,1.5466e-06,4.4232e-06,4.4138e-06,4.7557e-06,7.3310e-08,1.7874e-07,4.3484e-07,1.5282e-06,3.3953e-06,4.3276e-06,4.8548e-06
P13,30.00,0.00,60.00,0.00,6.6211e-08,1.9265e-07,5.4309e-07,1.5475e-06,4.4233e-06,4.4139e-06,4.7557e-06,6.3371e-08,1.7872e-07,4.3484e-07,1.5291e-06,3.3955e-06,4.3277e-06,4.8549e-06
P13,60.00,90.00,60.00,0.00,6.5907e-08,1.7380e-07,5.0518e-07,1.4806e-06,4.3748e-06,4.3654e-06,4.5848e-06,6.2972e-08,1.6083e-07,4.0028e-07,1.4617e-06,3.3482e-06,4.2822e-06,4.7111e-06
P13,0.00,90.00,60.00,0.00,4.4083e-08,1.9760e-07,5.5134e-07,1.5597e-06,4.4327e-06,4.4234e-06,4.7989e-06,4.2054e-08,1.8352e-07,4.4283e-07,1.5412e-06,3.4047e-06,4.3366e-06,4.8884e-06
P13,30.00,180.00,60.00,0.00,4.0073e-08,1.9251e-07,5.4224e-07,1.5459e-06,4.4232e-06,4.4138e-06,4.7556e-06,3.8168e-08,1.7866e-07,4.3437e-07,1.5274e-06,3.3952e-06,4.3275e-06,4.8548e-06
P13,30.00,90.00,0.00,0.00,7.7153e-08,1.9267e-07,5.4293e-07,1.5466e-06,4.4232e-06,4.4138e-06,4.7557e-06,7.3310e-08,1.7874e-07,4.3484e-07,1.5282e-06,3.3953e-06,4.3276e-06,4.8548e-06
P13,0.00,0.00,0.00,0.00,7.2540e-08,1.9773e-07,5.5182e-07,1.5600e-06,4.4327e-06,4.4234e-06,4.7989e-06,6.8888e-08,1.8360e-07,4.4319e-07,1.5415e-06,3.4047e-06,4.3366e-06,4.8884e-06
P13,30.00,0.00,0.00,0.00,7.7153e-08,1.9267e-07,5.4293e-07,1.5466e-06,4.4232e-06,4.4138e-06,4.7557e-06,7.3310e-08,1.7874e-07,4.3484e-07,1.5282e-06,3.3953e-06,4.3276e-06,4.8548e-06
P13,30.00,90.00,30.00,0.00,7.2517e-08,1.9266e-07,5.4291e-07,1.5466e-06,4.4232e-06,4.4138e-06,4.7557e-06,6.8977e-08,1.7873e-07,4.3481e-07,1.5282e-06,3.3953e-06,4.3276e-06,4.8548e-06
P13,0.00,0.00,30.00,0.00,6.7096e-08,1.9770e-07,5.5170e-07,1.5599e-06,4.4327e-06,4.4234e-06,4.7989e-06,6.3774e-08,1.8358e-07,4.4310e-07,1.5414e-06,3.4047e-06,4.3366e-06,4.8884e-06
P13,60.00,0.00,0.00,0.00,8.5991e-08,1.7389e-07,5.0551e-07,1.4807e-06,4.3748e-06,4.3654e-06,4.5849e-06,8.1890e-08,1.6088e-07,4.0053e-07,1.4618e-06,3.3482e-06,4.2822e-06,4.7112e-06
P13,60.00,135.00,0.00,0.00,8.5991e-08,1.7389e-07,5.0551e-07,1.4807e-06,4.3748e-06,4.3654e-06,4.5849e-06,8.1890e-08,1.6088e-07,4.0053e-07,1.4618e-06,3.3482e-06,4.2822e-06,4.7112e-06
P13,60.00,180.00,30.00,0.00,6.7855e-08,1.7381e-07,5.0504e-07,1.4799e-06,4.3747e-06,4.3653e-06,4.5848e-06,6.4524e-08,1.6084e-07,4.0026e-07,1.4609e-06,3.3481e-06,4.2822e-06,4.7111e-06
P13,60.00,45.00,30.00,0.00,1.0243e-07,1.7397e-07,5.0610e-07,1.4819e-06,4.3749e-06,4.3655e-06,4.5849e-06,9.7832e-08,1.6091e-07,4.0084e-07,1.4631e-06,3.3484e-06,4.2823e-06,4.7112e-06
P13,30.00,45.00,60.00,0.00,6.0080e-08,1.9261e-07,5.4288e-07,1.5471e-06,4.4233e-06,4.4139e-06,4.7557e-06,5.7446e-08,1.7870e-07,4.3472e-07,1.5287e-06,3.3954e-06,4.3276e-06,4.8548e-06
P13,30.00,135.00,30.00,0.00,6.7480e-08,1.9263e-07,5.4272e-07,1.5463e-06,4.4232e-06,4.4138e-06,4.7557e-06,6.4132e-08,1.7871e-07,4.3470e-07,1.5279e-06,3.3953e-06,4.3275e-06,4.8548e-06
P13,0.00,135.00,0.00,0.00,7.2540e-08,1.9773e-07,5.5182e-07,1.5600e-06,4.4327e-06,4.4234e-06,4.7989e-06,6.8888e-08,1.8360e-07,4.4319e-07,1.5415e-06,3.4047e-06,4.3366e-06,4.8884e-06
P13,30.00,0.00,30.00,0.00,8.1430e-08,1.9272e-07,5.4324e-07,1.5471e-06,4.4233e-06,4.4139e-06,4.7557e-06,7.7562e-08,1.7876e-07,4.3501e-07,1.5288e-06,3.3954e-06,4.3276e-06,4.8549e-06
P13,60.00,135.00,30.00,0.00,7.1830e-08,1.7382e-07,5.0514e-07,1.4801e-06,4.3747e-06,4.3653e-06,4.5848e-06,6.8344e-08,1.6085e-07,4.0031e-07,1.4611e-06,3.3481e-06,4.2822e-06,4.7111e-06
P13,60.00,180.00,0.00,0.00,8.5991e-08,1.7389e-07,5.0551e-07,1.4807e-06,4.3748e-06,4.3654e-06,4.5849e-06,8.1890e-08,1.6088e-07,4.0053e-07,1.4618e-06,3.3482e-06,4.2822e-06,4.7112e-06
P13,0.00,45.00,30.00,0.00,6.7096e-08,1.9770e-07,5.5170e-07,1.5599e-06,4.4327e-06,4.4234e-06,4.7989e-06,6.3774e-08,1.8358e-07,4.4310e-07,1.5414e-06,3.4047e-06,4.3366e-06,4.8884e-06
P13,30.00,90.00,60.00,0.00,4.9471e-08,1.9256e-07,5.4251e-07,1.5464e-06,4.4232e-06,4.4138e-06,4.7557e-06,4.7211e-08,1.7867e-07,4.3452e-07,1.5280e-06,3.3953e-06,4.3276e-06,4.8548e-06
P13,30.00,180.00,0.00,0.00,7.7153e-08,1.9267e-07,5.4293e-07,1.5466e-06,4.4232e-06,4.4138e-06,4.7557e-06,7.3310e-08,1.7874e-07,4.3484e-07,1.5282e-06,3.3953e-06,4.3276e-06,4.8548e-06
P13,30.00,45.00,30.00,0.00,7.8544e-08,1.9270e-07,5.4312e-07,1.5470e-06,4.4232e-06,4.4139e-06,4.7557e-06,7.4779e-08,1.7875e-07,4.3494e-07,1.5286e-06,3.3954e-06,4.3276e-06,4.8548e-06
P13,0.00,135.00,30.00,0.00,6.7096e-08,1.9770e-07,5.5170e-07,1.5599e-06,4.4327e-06,4.4234e-06,4.7989e-06,6.3774e-08,1.8358e-07,4.4310e-07,1.5414e-06,3.4047e-06,4.3366e-06,4.8884e-06
P13,60.00,45.00,60.00,0.00,1.0821e-07,1.7398e-07,5.0649e-07,1.4837e-06,4.3751e-06,4.3657e-06,4.5849e-06,1.0385e-07,1.6091e-07,4.0094e-07,1.4650e-06,3.3488e-06,4.2825e-06,4.7113e-06
P13,0.00,135.00,60.00,0.00,4.4083e-08,1.9760e-07,5.5134e-07,1.5597e-06,4.4327e-06,4.4234e-06,4.7989e-06,4.2054e-08,1.8352e-07,4.4283e-07,1.5412e-06,3.4047e-06,4.3366e-06,4.8884e-06
P13,0.00,45.00,0.00,0.00,7.2540e-08,1.9773e-07,5.5182e-07,1.5600e-06,4.4327e-06,4.4234e-06,4.7989e-06,6.8888e-08,1.8360e-07,4.4319e-07,1.5415e-06,3.4047e-06,4.3366e-06,4.8884e-06
P13,30.00,135.00,0.00,0.00,7.7153e-08,1.9267e-07,5.4293e-07,1.5466e-06,4.4232e-06,4.4138e-06,4.7557e-06,7.3310e-08,1.7874e-07,4.3484e-07,1.5282e-06,3.3953e-06,4.3276e-06,4.8548e-06
P13,0.00,180.00,30.00,0.00,6.7096e-08,1.9770e-07,5.5170e-07,1.5599e-06,4.4327e-06,4.4234e-06,4.7989e-06,6.3774e-08,1.8358e-07,4.4310e-07,1.5414e-06,3.4047e-06,4.3366e-06,4.8884e-06
P13,0.00,0.00,60.00,0.00,4.4083e-08,1.9760e-07,5.5134e-07,1.5597e-06,4.4327e-06,4.4234e-06,4.7989e-06,4.2054e-08,1.8352e-07,4.4283e-07,1.5412e-06,3.4047e-06,4.3366e-06,4.8884e-06
P13,60.00,135.00,60.00,0.00,4.7891e-08,1.7374e-07,5.0472e-07,1.4795e-06,4.3747e-06,4.3653e-06,4.5848e-06,4.5638e-08,1.6081e-07,4.0005e-07,1.4606e-06,3.3480e-06,4.2821e-06,4.7111e-06
P13,60.00,90.00,0.00,0.00,8.5991e-08,1.7389e-07,5.0551e-07,1.4807e-06,4.3748e-06,4.3654e-06,4.5849e-06,8.1890e-08,1.6088e-07,4.0053e-07,1.4618e-06,3.3482e-06,4.2822e-06,4.7112e-06
P13,0.00,90.00,0.00,0.00,7.2540e-08,1.9773e-07,5.5182e-07,1.5600e-06,4.4327e-06,4.4234e-06,4.7989e-06,6.8888e-08,1.8360e-07,4.4319e-07,1.5415e-06,3.4047e-06,4.3366e-06,4.8884e-06
P13,0.00,45.00,60.00,0.00,4.4083e-08,1.9760e-07,5.5134e-07,1.5597e-06,4.4327e-06,4.4234e-06,4.7989e-06,4.2054e-08,1.8352e-07,4.4283e-07,1.5412e-06,3.4047e-06,4.3366e-06,4.8884e-06
P13,0.00,90.00,30.00,0.00,6.7096e-08,1.9770e-07,5.5170e-07,1.5599e-06,4.4327e-06,4.4234e-06,4.7989e-06,6.3774e-08,1.8358e-07,4.4310e-07,1.5414e-06,3.4047e-06,4.3366e-06,4.8884e-06
P13,30.00,135.00,60.00,0.00,4.2373e-08,1.9252e-07,5.4230e-07,1.5460e-06,4.4232e-06,4.4138e-06,4.7556e-06,4.0379e-08,1.7866e-07,4.3440e-07,1.5276e-06,3.3952e-06,4.3275e-06,4.8548e-06
P13,0.00,180.00,60.00,0.00,4.4083e-08,1.9760e-07,5.5134e-07,1.5597e-06,4.4327e-06,4.4234e-06,4.7989e-06,4.2054e-08,1.8352e-07,4.4283e-07,1.5412e-06,3.4047e-06,4.3366e-06,4.8884e-06
P13,60.00,90.00,30.00,0.00,8.4096e-08,1.7388e-07,5.0549e-07,1.4807e-06,4.3748e-06,4.3654e-06,4.5849e-06,8.0150e-08,1.6087e-07,4.0051e-07,1.4618e-06,3.3482e-06,4.2822e-06,4.7112e-06
